Molecule ChEMBL ID,Smiles,pChEMBL Value
CHEMBL1351229,CCCCn1nc(-c2ccccc2)c2nc3ccccc3nc21,
CHEMBL1365512,Cc1ccc(S(=O)(=O)N[C@H]2COC(=O)C/C=C/[C@@H](C)[C@H]3C=C[C@H](O)[C@@H](COC(=O)C/C=C/[C@H]2C)O3)cc1,
CHEMBL1567194,N#Cc1ccc(CN2CC3(CCN(C(=O)c4csnn4)CC3)C2)cc1,
CHEMBL1380715,Oc1nncc(-c2ccccc2)n1,
CHEMBL3210622,Cn1c[n+](C)cc1/C=N/O.[I-],
CHEMBL1424371,Cn1c(=O)c2c3c(sc2n2cnnc12)CCC3,
CHEMBL1317978,CCCN1C[C@H](CSC)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21.CS(=O)(=O)O,5.3
CHEMBL1313588,Cc1nn(-c2nc3ccccc3[nH]2)c(N)c1-c1ccc(Cl)cc1,4.6
CHEMBL1455965,CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCN1CCCC1,4.9
CHEMBL1394934,CN[C@@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,4.8
CHEMBL1474317,CN(C)Cc1ccccc1-c1cncnc1Nc1ccc(F)cc1,5.7
CHEMBL1510728,Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccc(F)cc1F,4.8
CHEMBL3191906,O=C(N/N=C/c1ccc(Br)s1)c1ccccc1[N+](=O)[O-],4.75
CHEMBL1447089,CCOC(=O)C1CCN(c2c(NCc3ccc(C(=O)NCCC(C)C)cc3)c(=O)c2=O)CC1,5.1
CHEMBL1552588,Cc1nc2cnc(Nc3ccccc3)nc2n(CCc2ccccc2)c1=O,5
CHEMBL1513669,N#Cc1cccc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,5.4
CHEMBL1436997,C=CCOC(=O)C(C(C)=O)C(NC(=O)OC)c1cccc(C)c1,5.6
CHEMBL1354913,COc1ccc(-c2cnnc(CCCn3ccnc3-c3ccccc3)n2)cc1,5.2
CHEMBL1473303,CN(C)CC/C=C1\c2ccccc2Sc2cc(Cl)ccc21,4.4
CHEMBL1593796,CC(C)=NO[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,5.4
CHEMBL1741467,CCCCN1C(=O)C(NC(=O)c2cccnc2)(C(F)(F)F)C2=C1CC(C)(C)CC2=O,5.1
CHEMBL1607244,CC(C)c1ccc(/C(C(=O)O)=C(\O)C(=O)O)cc1,
CHEMBL1585720,CCOC(=O)c1sc2nc3c(cc2c1N)COC(C)(CC)C3,
CHEMBL1411315,Cc1cc(/C=C(/C#N)C(=O)Nc2ccccc2)c(C)n1-c1cccnc1,
CHEMBL1354273,CC(=O)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,
CHEMBL1436956,COc1cccc(Nc2ncc3nc(C)c(=O)n(C)c3n2)c1,
CHEMBL1412594,CSc1ccccc1NC(=O)CSCc1ccc(C)cc1,
CHEMBL1592043,CS(=O)(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,
CHEMBL3196035,O=[N+]([O-])c1ccc(/C=N/N=C(/Nc2ccccn2)c2ccccn2)cc1,
CHEMBL112,CC(=O)Nc1ccc(O)cc1,
CHEMBL1354999,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CN(Cc1ccccc1)C2,
CHEMBL1742214,COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\O[C@@H](C)c1cn([C@H]2COC[C@H]2O)nn1)OC,
CHEMBL1406485,COc1cccc(/C=N\C=N/c2cccc(OC)c2)c1,4.7
CHEMBL1485000,CCN(CC)CCN1c2ccccc2Sc2ccc3ccccc3c21,5.4
CHEMBL1447904,COc1ccc(CCCC(=O)NC2CCCCC2)cc1,4.7
CHEMBL1305215,CCC(NC(=O)C1(C)CC1(Br)Br)c1ccc(C)cc1,5.4
CHEMBL1454709,Sc1nnc(-c2ccncc2)n1CC1CCCO1,4.65
CHEMBL1547277,CCC(C)NS(=O)(=O)c1ccc(OCC(=O)Nc2ccc3c(c2)OCCO3)cc1,4.8
CHEMBL1493411,COC(=O)C1=C(C)N=C2SC(C)C(=O)N2C1/C=C/c1ccccc1,4.9
CHEMBL1355146,COc1ccc(C(=O)N2CCC[C@@]3(CCN(CC(C)C)C3)C2)cc1,5.1
CHEMBL3210945,C(=N/N(c1ccccc1)c1ccccc1)\c1ccc2c(c1)OCO2,4.8
CHEMBL4071447,O=C(Nc1ccc(F)cn1)c1cc(Oc2cncc(F)c2)cn2cnnc12,4.75
CHEMBL1569213,CN1CCN(Cc2nc3cccc4c3c([n+]2[O-])-c2ccccc2-4)CC1,5.4
CHEMBL1742223,CCOCCCNC(=O)C1CCN(S(=O)(=O)N2CC(C)CC(C)C2)CC1,4.8
CHEMBL1741558,C=C(C)c1cccc(C(C)(C)NC(=O)Nc2cc(C)ccc2OC)c1,5
CHEMBL1475789,Cc1ccccc1-c1cncnc1Nc1ccccc1,6.2
CHEMBL1354010,Cc1c(NC(=O)Cn2ccc([N+](=O)[O-])n2)c(=O)n(-c2ccccc2)n1C,
CHEMBL2386653,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CCCOC1,
CHEMBL1482233,Cc1sc(NC(=O)C2C3CCC(O3)C2C(=O)O)c(C(=O)OC(C)C)c1-c1ccc(Cl)cc1,4.8
CHEMBL1555537,CCNC(C)(C)[C@@H](SS)c1ccc(Br)cc1,5.3
CHEMBL1305298,COC(=O)C1=C(C)N=C2SC(C#N)=C(N)N2C1c1ccc(OC)cc1,4.6
CHEMBL1610132,CC(C)[C@H](N)c1nnc(SCc2ccc(Cl)cc2)o1.Cl,5.8
CHEMBL1447663,COc1ccc(CNc2cc(-c3cccc(C#N)c3)ncn2)c(OC)c1,5.6
CHEMBL1576353,CC(=O)N1CC(=O)N(OCc2ccccc2)C1c1ccc(Cl)cc1Cl,5
CHEMBL1378758,C(=N\c1ccc2c(c1)Cc1ccccc1-2)\c1ccccn1,5.5
CHEMBL1494444,Nc1ncncc1-c1ccc([N+](=O)[O-])cc1,4.9
CHEMBL1741780,CCOc1ccc(N2C(=O)CN=C2Nc2ccccc2Cl)cc1,4.8
CHEMBL1455570,CCNc1ncc2ncc(=O)n(Cc3cccc(OC)c3)c2n1,4.9
CHEMBL1330692,COc1ccccc1CCn1c(=O)c(-c2ccc(F)cc2)nc2cncnc21,5.4
CHEMBL1328109,Cc1cc(Cl)nc2ccc(Cc3ccc4nc(Cl)cc(C)c4c3)cc12,5.5
CHEMBL1501526,O=C(CSC1CC(=O)N(CC(c2ccccc2)c2ccccc2)C1=O)Nc1ccc(Cl)cc1,5.05
CHEMBL1388860,CCOC(=O)CSc1nc(-c2ccccc2)nc2ccccc12,
CHEMBL1741332,COc1ccc(CCNC(=O)Cn2c(=O)oc3ccccc32)cc1OC,4.65
CHEMBL3198450,CCN(/C=N/c1sc2c(c1C#N)CCCCC2)CC,
CHEMBL1508,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,
CHEMBL1301305,COc1cccc(NC(=O)COC(=O)c2nc3nccc(C)n3n2)c1,
CHEMBL1489059,CO[C@@H]1COC(=O)C/C=C\[C@H](C)[C@@H](OC)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C,5.3
CHEMBL1490869,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,5.4
CHEMBL443893,CNC[C@H](O)c1ccc(O)cc1,
CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,4.7
CHEMBL1523520,N#CCSc1nc(N)c(C#N)c(C2CCCCC2)c1C#N,5.5
CHEMBL177809,CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I,5.5
CHEMBL1436195,Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,5.1
CHEMBL1456034,Cc1ccc(Nc2nnns2)cc1,4.65
CHEMBL1559127,COc1ccc(Oc2ncc3nc(CCc4ccccc4)c(=O)n(C)c3n2)cc1,5.1
CHEMBL1531376,O=C1c2ccccc2C(=O)N1CCCCN(C(=O)c1cccc([N+](=O)[O-])c1)c1ccc(Cl)cc1,4.95
CHEMBL2000196,CC(=O)N(/N=C1\Sc2ccccc2C1=O)c1ccccc1C,4.5
CHEMBL30024,O=C(O)CC/C=C\C[C@@H]1CO[C@H](c2ccccc2Cl)O[C@@H]1c1ccccc1O,4.8
CHEMBL1551139,COc1ccc(CNc2cc(-c3ccccc3OC)ncn2)c(OC)c1,5.2
CHEMBL491977,Cc1cccc(CNc2ncncc2-c2ccccc2CN(C)C)c1,6.4
CHEMBL1604077,Cc1ccnn2cc3c(=O)n(C)c(=O)n(C)c3c12,
CHEMBL2332068,COc1cccc(CN(CCN(C)C)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1,4.1
CHEMBL2332073,COc1cccc(CN(CCN2CCCCC2)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1,
CHEMBL1528482,CCOC(=O)c1c(C)c(C)n2c1NC(=O)C2,
CHEMBL252745,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1,
CHEMBL1358538,CC(C)N(Cc1ccccc1)S(=O)(=O)c1nc(C(C)(C)C)n[nH]1,
CHEMBL1445799,Cn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccccc3)nc21,5.5
CHEMBL3194276,O=[N+]([O-])c1ccc(Cl)c(/C=N/N2CCN(Cc3ccccc3Cl)CC2)c1,
CHEMBL1491288,COC(=O)c1ccc(CCc2cc(O)ccc2O)cc1,5.5
CHEMBL1528578,COc1ccc(C(=O)NCCCN2CCOCC2)cc1OC,
CHEMBL73188,CC(=O)N[C@@H](C(=O)O)C(C)(C)SN=O,
CHEMBL267548,C=CC1=C(C)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4CCC(=O)O)C(CCC(=O)O)=C3C,
CHEMBL1540172,CCOc1ccc(NC2=NC(=O)S/C2=C\c2ccc(O)cc2)cc1,
CHEMBL1574446,CCCCN(C)C(=O)c1coc(=O)c2ccccc12,
CHEMBL640,CCN(CC)CCNC(=O)c1ccc(N)cc1,
CHEMBL1742115,CCOC(=O)Cn1nc(C)n(-c2ccc(C)cc2)c1=O,
CHEMBL1472687,Cc1nc2cnc(OCc3ccccc3)nc2n(C)c1=O,
CHEMBL1448646,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1,
CHEMBL1469651,O=C(Nc1ccccc1N1CCOCC1)c1ccccc1[N+](=O)[O-],
CHEMBL527,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,
CHEMBL1356611,N[C@H](Cn1ccc(=O)[nH]c1=O)C(=O)O,
CHEMBL1742138,,
CHEMBL1529265,Fc1cccc(Cl)c1/C=N\N=C1c2ccccc2-c2ccccc21,
CHEMBL190259,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,5
CHEMBL1306964,Cc1ccc(NC(=O)c2cc(N3C(=O)C4CC=CCC4C3=O)ccc2N2CCOCC2)cc1Cl,4.9
CHEMBL1436797,Cc1ccc(S(=O)(=O)N[C@H]2COC(=O)[C@@H](C)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]2C)cc1,5.4
CHEMBL1317537,COc1ccccc1-c1nc(N(C)Cc2ccco2)c2ccccc2n1,5.1
CHEMBL1723467,CN1C(=O)CC(NNC(=O)c2ccc(Cl)cc2)C1=O,4.7
CHEMBL1591343,C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C4CCCCC4)C(=O)[C@H]3CC[C@@H]12,5.5
CHEMBL2336422,O=C(NC(Cc1cc(Cl)c2[nH]ncc2c1)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC(N2Cc3ccccc3NC2=O)CC1,6.75
CHEMBL454751,O=C(N[C@H](Cc1ccc2[nH]ncc2c1)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC(N2Cc3ccccc3NC2=O)CC1,5.4
CHEMBL3967401,COc1cc(Br)c2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1,
CHEMBL1907089,,
CHEMBL2448704,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)nc2)c1,4.75
CHEMBL2296306,COc1cc2c(cc1F)OCC21C(=O)N(Cc2ccccn2)c2ccccc21,
CHEMBL3941085,Cc1ccc(-n2nccn2)c(C(=O)N2CCOC[C@H]2Cc2cccc(-c3nccs3)c2)c1,5.92
CHEMBL3639728,COc1ncc(F)cc1CNc1ccc(Cc2c[nH]c3ncc(C)cc23)c(F)n1,5.3
CHEMBL1231562,CCCc1oc(CCC(=O)O)c(C(=O)O)c1C,
CHEMBL1095671,CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,5.06
CHEMBL4090287,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3Cl)c2c(=O)[nH]1,
CHEMBL1511957,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,4.8
CHEMBL484663,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,5.5
CHEMBL1356390,C=C1C(=O)O[C@@H]2[C@@H]1CC/C(C)=C\CC[C@@]1(C)O[C@H]21,4.9
CHEMBL1593827,COc1ccc2[nH]cc(CCNc3cc(-c4ccc5c(c4)OCO5)ncn3)c2c1,5.7
CHEMBL4075766,Cc1ccc(-c2ccc(C(=O)NC(CN)c3ncc(CO)s3)[nH]2)cc1F,
CHEMBL1363883,C[C@@H]1O[C@@H]2C3=C(C(=O)[C@H]4O[C@@H]4[C@H]3O)C1[C@@H]1[C@@H](C)OC=C3[C@H](O)[C@H]4O[C@@H]4/C(=N\OCc4ccccc4)[C@@]321,5.2
CHEMBL1513537,CCC1=C2CC[C@H]3C(=O)N(CC(=O)OC)C(=O)[C@H]3[C@H]2[C@@]2(C)/C(=N/CC(=O)OC)OC(=O)N2C1=O,4.6
CHEMBL1722501,CCC1(CC)C(=O)C=CNC1=O,
CHEMBL1741742,O=C(O)CCC(=O)c1ccc(Cl)cc1,
CHEMBL1604619,CCN=C(S)N1CC(C)OC(C)C1,
CHEMBL34730,COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,4.8
CHEMBL1544764,CCN(CC)c1ccc(NC(=O)c2cnn(CC)c2)cc1,
CHEMBL1593219,COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(C3CC3)c2=O)cc1,5
CHEMBL1492411,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CN(c1ncccn1)C2,
CHEMBL1454954,O=C(c1cc2cc3ccc(Cl)cc3nc2o1)N1CCC2(CC1)OCCO2,
CHEMBL1442997,Cn1cccc1C(=O)N1CCC2(CC1)CCN(c1ccc(-c3ccccc3)cc1)CC2,4.8
CHEMBL1575404,Cc1ccc(C(=O)ON=C2CCN(S(=O)(=O)c3ccccc3)CC2)cc1,
CHEMBL1582663,CCOC(=O)N1CCN(c2cc(N)c([N+](=O)[O-])cc2F)CC1,
CHEMBL1611261,CC(=O)NCCNc1nc(-c2c(C)noc2C)nc2ccccc12,4.8
CHEMBL336161,CS(=O)(=O)Nc1c(O)ccc2c1CCC[C@H]2C1=NCCN1,
CHEMBL1256718,C[C@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,4.9
CHEMBL168276,,
CHEMBL1520374,CCn1c(-c2ccc(N(C)C)cc2)nc2ccccc21,5
CHEMBL1425091,COc1cccc(-c2cc(C(F)(F)F)nc(N3CCCCC3)n2)c1,4.7
CHEMBL471225,Nc1c(S(=O)(=O)O)cc(Nc2cccc(S(N)(=O)=O)c2)c2c1C(=O)c1ccccc1C2=O,5.1
CHEMBL1321,CNNCc1ccc(C(=O)NC(C)C)cc1,
CHEMBL1435477,C[C@@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,5
CHEMBL1511135,CCC(C)NC(=O)C1CCCN(C(=O)NC2CCCCC2)C1,
CHEMBL1366591,O=S(=O)(c1cnccc1N1CCN(CCO)CC1)N1CCCC1,5.4
CHEMBL1742124,CCN(CC)CCNC(=O)C1CCC(=O)N(c2ccc(OC)cc2)C1c1ccc(F)cc1,4.65
CHEMBL1392360,Cl.OC(c1ccccc1)(c1ccc(F)cc1)C(c1ccccc1)N1CCOCC1,5.4
CHEMBL1337793,O=C1C=C[C@@H](O)[C@@H]2[C@@H]1CC[C@H]1C(=O)N(C3CCCCC3)C(=O)[C@H]12,
CHEMBL1524503,CCCCOC(=O)c1ccc(NC(=S)NC(=O)c2c(Cl)cnn2C)cc1,
CHEMBL1741757,NC(=S)SCCC(=O)O,
CHEMBL1447637,CCOC(=O)c1cc(NC(=O)c2ccc(OC)cc2)c(=O)oc1-c1ccccc1,
CHEMBL1475366,COc1cccc(-c2ccc3ncnc(NCCc4c[nH]c5ccc(OC)cc45)c3c2)c1,5.9
CHEMBL1372952,COc1ccc2[nH]c(Sc3c([N+](=O)[O-])nc(C)n3Cc3ccccc3)nc2c1,4.85
CHEMBL1471561,CCC(=O)c1ccc(OCc2ccc(C(=O)OC)cc2)c(OC)c1,5.35
CHEMBL1306876,CCCN(c1nc(C)cc(OC)n1)S(=O)(=O)c1ccccc1,4.8
CHEMBL1401324,c1ccc(N2CCN(CCCOc3ccc4c(c3)OCO4)CC2)cc1,5.5
CHEMBL1506066,Cc1ccc(-c2csc(NC(=S)NC(=O)/C=C/c3ccco3)n2)cc1,4.8
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,4.7
CHEMBL1325662,Cc1ccc(C)n1NC(=O)c1ccccc1,4.5
CHEMBL1530955,Cn1c(SCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)nc2ccccc21,4.9
CHEMBL1472356,CCC(=O)OCc1c(C(F)(F)F)nn(C)c1Sc1ccc(F)cc1,4.6
CHEMBL1596796,Cc1cc(C)nc(NC(=O)COc2ccc(Cl)cc2)c1,5.5
CHEMBL1436386,Cc1c(C(=O)NC2CCCCC2)sc2nc3ccc(N)cc3n12.Cl,5.8
CHEMBL1334016,CC1(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)C=CC2(CCCCC2)N1C(=O)c1ccccc1,5.2
CHEMBL1566325,CCC1=C2CC[C@H]3C(=O)N(C)C(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)/C(=N/CC3CC3)OC(=O)N2C1=O,5.3
CHEMBL1357968,O=C(Oc1ccccc1)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1,4.8
CHEMBL1325269,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,4.5
CHEMBL1396561,CN1CCN(c2ncncc2-c2ccccc2Cl)CC1,5.8
CHEMBL1365271,O=C(c1cnccn1)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1,5
CHEMBL3910117,Cc1cc(C(=O)N2C[C@@H](C)OC[C@H]2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)cc1C,5.01
CHEMBL3907193,Cc1ccc(-n2nccn2)c(C(=O)N2CCOC[C@H]2Cc2cc(-n3nccn3)ccc2F)c1F,4.72
CHEMBL428814,COc1cccc(-c2ccc3ncnc(NCc4ccc(OC)cc4OC)c3c2)c1,5.6
CHEMBL1444862,CCC1=C2CC[C@H]3C(=O)N(CC(=O)OC)C(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)/C(=N/CCOC)OC(=O)N2C1=O,4.9
CHEMBL1446601,COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@H]5CO[C@@H](C)O[C@]5(O)C[C@H]3O)[C@@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,5.1
CHEMBL1377795,CC(C)c1ccc2c(c1)CC[C@H]1[C@@](C)(CN)CCC[C@@]21C.O=C(O)c1ccccc1,5.4
CHEMBL1573844,CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(CC(=O)[C@]3(C)C2CC[C@@]2(C)C(c4ccoc4)OC(=O)C4O[C@@]423)C1(C)C,4.7
CHEMBL1569116,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,
CHEMBL1378178,CN[C@@H]1[C@H](O[C@H]2[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@H](CO)[C@@H](O)[C@@H]1O,
CHEMBL1303458,Cc1c(NC(=O)C(C)OC(=O)[C@@H](NC(=O)c2ccccc2)C(C)C)c(=O)n(-c2ccccc2)n1C,
CHEMBL1554982,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C)o4)c3C[C@H]2CN1C(=O)c1ccccc1,5.5
CHEMBL1555896,Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3ccccn3)ccc2Cl)cc1C,5.95
CHEMBL1412557,Fc1ccccc1OCCCCCCN1CCCC1,4.75
CHEMBL1322216,COc1cccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)c1,5
CHEMBL1544773,CCCCCCCCN1C(=O)N(C)C(N(O)C(=O)NC)C1(C)C,5.2
CHEMBL1599266,COC(=O)C1=C(C)[C@@H](O)[C@@H](C)[C@H](c2c(OC)c(OC)c(C)c(OC)c2OC)O1,
CHEMBL1330626,CCOC(=O)c1cc(-c2ccc(OC)cc2F)nc2c1c(C)nn2CCC#N,
CHEMBL1475192,CO[C@H]1COC(=O)[C@H](C)COC(=O)[C@@H](OCc2ccccc2)/C=C\[C@@H]1C,
CHEMBL1742181,CCN1CCN(CCCNC(=O)C(NC(=O)C2CCC(C)CC2)C(C)C)CC1,
CHEMBL1514719,COc1cccc(-c2cc(NCc3cnc(C)cn3)ncn2)c1,4.6
CHEMBL1396822,CCCCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@H](N)CC,5.5
CHEMBL1523957,COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(Nc3cccc(OC)c3)nc21,5.3
CHEMBL1402552,FC(F)(F)c1nc(-c2ccncc2)ncc1-c1nnnn1-c1ccccc1,5.25
CHEMBL1551036,COC(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,4.4
CHEMBL1320922,CN[C@@H](c1ccncc1)[C@@H](NC)c1ccncc1,5.3
CHEMBL1490442,CCN1CN=C(S)N(c2cc(C)ccc2C)C1,4.7
CHEMBL1973500,COC(=O)c1c(C)[nH]c(O)c1/C=N/c1ccc(C(C)C)cc1,4.55
CHEMBL1408822,CO[C@@H]1COC(=O)[C@@H](C)NC(=O)C/C=C\[C@@H](C)[C@H](NS(=O)(=O)c2ccc(C)cc2)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C,5.3
CHEMBL1370377,Cc1ccc(CNC(=O)c2nnn(-c3cccc(C)c3)c2N)cc1,4.85
CHEMBL1490500,CN(C(=S)NC(=O)c1ccccc1Br)C1CCCCC1,5.6
CHEMBL1315538,C=C(C)[C@@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@@]14C.CC(C)(O)[C@@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@@]14C,4.8
CHEMBL1399438,CCCn1c(-c2cccs2)nc2nc3ccccc3nc21,5
CHEMBL1325511,CC(C)(C)CC(C)(C)c1cc(O)c(O)c(CN2CCCCC2)c1,5.4
CHEMBL1378030,C=CCN(CC=C)CC(O)Cn1c2ccccc2c2ccccc21,4.55
CHEMBL70880,COc1ccccc1NC(=O)Nc1nc(-c2cccnc2)nc2ccccc12,6.2
CHEMBL1322137,O=C1c2ccccc2N[C@H](c2cc(Cl)cc(Cl)c2O)N1CCc1ccccn1,6.1
CHEMBL1473448,CS(=O)(=O)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,4.8
CHEMBL1592835,O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1C1CC1,4.8
CHEMBL1500574,CSc1c(-c2ccccc2)nc2ccc(Cl)cc2c1C(=O)O,
CHEMBL1596534,O=c1ccn([C@@H]2O[C@@H](COP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]2O)c(=O)[nH]1.[Na+].[Na+],6.1
CHEMBL1587369,CCCc1cc(=O)oc2c(CN3CCOCC3)c(O)ccc12,
CHEMBL1372421,Cc1cc(C)n(-c2nc(NC(C)(C)C)nc(NC(C)(C)C)n2)n1,
CHEMBL1317921,N[C@@H](CSCc1ccc(I)cc1)C(=O)O,
CHEMBL1299384,NC1=NC2(CCCCCC2)n2c(nc3ccccc32)N1,
CHEMBL392394,CSc1nc(NC2CCCC2)c([N+](=O)[O-])c(NC2CCCC2)n1,
CHEMBL1741553,O[C@@H](CN1CC1)[C@H](O)CN1CC1,
CHEMBL1347768,CNC(C)Cc1ccccc1Sc1ccc(O)cc1.Cl,
CHEMBL1520770,C#CCCCO/N=C1\[C@@H]2CCn3c(=O)n(C)c(=O)n3[C@H]2[C@H](O)[C@H]2O[C@H]12,
CHEMBL132767,CCN(CC)c1cc(C)nc2ncnn12,
CHEMBL1458660,Cc1ccc(S(=O)(=O)Nc2ccccc2-c2ccccc2NS(=O)(=O)c2ccc(C)cc2)cc1,
CHEMBL585,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,
CHEMBL3193903,O=C(CN1CCCC1)N/N=C/c1ccc(-c2cccc(Cl)c2)o1,
CHEMBL1436716,CN1CCC2(CC1)CCN(C(=O)c1cccc(F)c1)CC2,
CHEMBL1408419,C=C(C)C1Cc2nc(N)nc(C)c2C1,
CHEMBL1309577,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1c(F)cccc1F,
CHEMBL1730298,CCCCCSc1nnc(C)c(O)n1,
CHEMBL1611630,Cc1noc(C)c1-c1cc(NC2CCNCC2)ncn1,
CHEMBL1607062,CC(C)(C)NC[C@H](O)c1ccccc1Cl,
CHEMBL1551784,O=C([O-])C[C@@H]1CCCc2ccccc2[C@H]1O.[Na+],
CHEMBL1730300,CN(C)S(=O)(=O)c1ccc(NC(=O)COC(=O)c2ccccn2)cc1,
CHEMBL4076438,CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3ccncc3)nc21,
CHEMBL3976034,C[C@@H]1CN(C(=O)c2ccccc2-n2nccn2)[C@H](Cc2cccc(-n3nccn3)c2)CO1,4.89
CHEMBL1743350,CC/C(=C(\c1ccccc1)c1ccc(OCCN)cc1)c1ccccc1,
CHEMBL564085,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,
CHEMBL197,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,5.19
CHEMBL116,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,6.58
